mode,outer_fold,stage,fold,role,nct_id
temporal,2,inner,0,validation,NCT00633594
temporal,2,inner,0,validation,NCT00826241
temporal,2,inner,0,validation,NCT00517595
temporal,2,inner,0,validation,NCT00875667
temporal,2,inner,0,validation,NCT00778830
temporal,2,inner,0,validation,NCT00372619
temporal,2,inner,0,validation,NCT00887575
temporal,2,inner,0,validation,NCT00900757
temporal,2,inner,0,validation,NCT00711828
temporal,2,inner,0,validation,NCT00545792
temporal,2,inner,0,validation,NCT01203267
temporal,2,inner,0,validation,NCT00737243
temporal,2,inner,0,validation,NCT00862784
temporal,2,inner,0,validation,NCT00815308
temporal,2,inner,0,validation,NCT01698879
temporal,2,inner,0,validation,NCT00959647
temporal,2,inner,0,validation,NCT01004250
temporal,2,inner,0,validation,NCT00986674
temporal,2,inner,0,validation,NCT00881751
temporal,2,inner,0,validation,NCT00800839
temporal,2,inner,0,validation,NCT00517829
temporal,2,inner,0,validation,NCT00537095
temporal,2,inner,0,validation,NCT00532129
temporal,2,inner,0,validation,NCT00553202
temporal,2,inner,0,validation,NCT00709761
temporal,2,inner,0,validation,NCT00378703
temporal,2,inner,0,validation,NCT00821327
temporal,2,inner,0,validation,NCT00516841
temporal,2,inner,0,validation,NCT00861913
temporal,2,inner,0,validation,NCT00462423
temporal,2,inner,0,validation,NCT00705250
temporal,2,inner,0,validation,NCT00905060
temporal,2,inner,0,validation,NCT00439517
temporal,2,inner,0,validation,NCT00599313
temporal,2,inner,0,validation,NCT00617409
temporal,2,inner,0,validation,NCT01020006
temporal,2,inner,0,validation,NCT00867087
temporal,2,inner,0,validation,NCT00551460
temporal,2,inner,0,validation,NCT00992225
temporal,2,inner,0,validation,NCT00550615
temporal,2,inner,0,validation,NCT00814788
temporal,2,inner,0,validation,NCT00580333
temporal,2,inner,0,validation,NCT00866047
temporal,2,inner,0,validation,NCT00796978
temporal,2,inner,0,validation,NCT00436566
temporal,2,inner,0,validation,NCT00727441
temporal,2,inner,0,validation,NCT01016769
temporal,2,inner,0,validation,NCT00911859
temporal,2,inner,0,validation,NCT00465179
temporal,2,inner,0,validation,NCT00558896
temporal,2,inner,0,validation,NCT00879359
temporal,2,inner,0,validation,NCT00864032
temporal,2,inner,0,validation,NCT00383149
temporal,2,inner,0,validation,NCT00529763
temporal,2,inner,0,validation,NCT00470704
temporal,2,inner,0,validation,NCT00520936
temporal,2,inner,0,validation,NCT00821886
temporal,2,inner,0,validation,NCT00798720
temporal,2,inner,0,validation,NCT00784303
temporal,2,inner,0,validation,NCT00820170
temporal,2,inner,0,validation,NCT00741260
temporal,2,inner,0,validation,NCT00612586
temporal,2,inner,0,validation,NCT00632359
temporal,2,inner,0,validation,NCT00700882
temporal,2,inner,0,validation,NCT00794950
temporal,2,inner,0,validation,NCT00642018
temporal,2,inner,0,validation,NCT00699491
temporal,2,inner,0,validation,NCT00652366
temporal,2,inner,0,validation,NCT00281957
temporal,2,inner,0,validation,NCT00535873
temporal,2,inner,0,validation,NCT01246557
temporal,2,inner,0,validation,NCT00710970
temporal,2,inner,0,validation,NCT00952731
temporal,2,inner,0,validation,NCT00454805
temporal,2,inner,0,validation,NCT00717756
temporal,2,inner,0,validation,NCT00822120
temporal,2,inner,0,validation,NCT00467142
temporal,2,inner,0,validation,NCT00788957
temporal,2,inner,0,validation,NCT00942877
temporal,2,inner,0,validation,NCT01027910
temporal,2,inner,0,validation,NCT00410813
temporal,2,inner,0,validation,NCT00439270
temporal,2,inner,0,validation,NCT00534417
temporal,2,inner,0,validation,NCT00900627
temporal,2,inner,0,validation,NCT00599170
temporal,2,inner,0,validation,NCT00679341
temporal,2,inner,1,train,NCT00108953
temporal,2,inner,1,train,NCT01286077
temporal,2,inner,1,train,NCT00111839
temporal,2,inner,1,train,NCT00176605
temporal,2,inner,1,train,NCT00611351
temporal,2,inner,1,train,NCT00923936
temporal,2,inner,1,train,NCT02006667
temporal,2,inner,1,train,NCT00679367
temporal,2,inner,1,train,NCT00301964
temporal,2,inner,1,train,NCT01093586
temporal,2,inner,1,train,NCT00399529
temporal,2,inner,1,train,NCT00859937
temporal,2,inner,1,train,NCT00335829
temporal,2,inner,1,train,NCT00494481
temporal,2,inner,1,train,NCT00577122
temporal,2,inner,1,train,NCT00767819
temporal,2,inner,1,train,NCT00712881
temporal,2,inner,1,train,NCT00859222
temporal,2,inner,1,train,NCT00126672
temporal,2,inner,1,train,NCT00216203
temporal,2,inner,1,train,NCT00361231
temporal,2,inner,1,train,NCT00287872
temporal,2,inner,1,train,NCT00744900
temporal,2,inner,1,train,NCT01053949
temporal,2,inner,1,train,NCT01135498
temporal,2,inner,1,train,NCT00460109
temporal,2,inner,1,train,NCT00723099
temporal,2,inner,1,train,NCT00089999
temporal,2,inner,1,train,NCT00578864
temporal,2,inner,1,train,NCT00071006
temporal,2,inner,1,train,NCT00103207
temporal,2,inner,1,train,NCT00305877
temporal,2,inner,1,train,NCT01996332
temporal,2,inner,1,train,NCT00166439
temporal,2,inner,1,train,NCT00691301
temporal,2,inner,1,train,NCT00598507
temporal,2,inner,1,train,NCT00390611
temporal,2,inner,1,train,NCT00409565
temporal,2,inner,1,train,NCT00731211
temporal,2,inner,1,train,NCT00004092
temporal,2,inner,1,train,NCT00586495
temporal,2,inner,1,train,NCT00039195
temporal,2,inner,1,train,NCT00372775
temporal,2,inner,1,train,NCT00515411
temporal,2,inner,1,train,NCT00271609
temporal,2,inner,1,train,NCT00371254
temporal,2,inner,1,train,NCT00403403
temporal,2,inner,1,train,NCT00679783
temporal,2,inner,1,train,NCT00667394
temporal,2,inner,1,train,NCT00085566
temporal,2,inner,1,train,NCT00948922
temporal,2,inner,1,train,NCT00968253
temporal,2,inner,1,train,NCT00119262
temporal,2,inner,1,train,NCT00672594
temporal,2,inner,1,train,NCT00182689
temporal,2,inner,1,train,NCT00313560
temporal,2,inner,1,train,NCT00360360
temporal,2,inner,1,train,NCT00161213
temporal,2,inner,1,train,NCT00137423
temporal,2,inner,1,train,NCT00881296
temporal,2,inner,1,train,NCT00345540
temporal,2,inner,1,train,NCT00387959
temporal,2,inner,1,train,NCT00267696
temporal,2,inner,1,train,NCT00687297
temporal,2,inner,1,train,NCT00567359
temporal,2,inner,1,train,NCT00774046
temporal,2,inner,1,train,NCT01004003
temporal,2,inner,1,train,NCT01088529
temporal,2,inner,1,train,NCT00185588
temporal,2,inner,1,train,NCT00720356
temporal,2,inner,1,train,NCT00439231
temporal,2,inner,1,train,NCT00787761
temporal,2,inner,1,train,NCT00859469
temporal,2,inner,1,train,NCT00271505
temporal,2,inner,1,train,NCT00520403
temporal,2,inner,1,train,NCT00004888
temporal,2,inner,1,train,NCT00216021
temporal,2,inner,1,train,NCT00602771
temporal,2,inner,1,train,NCT00269152
temporal,2,inner,1,train,NCT00436644
temporal,2,inner,1,train,NCT02280252
temporal,2,inner,1,train,NCT00550771
temporal,2,inner,1,train,NCT00409006
temporal,2,inner,1,train,NCT00867321
temporal,2,inner,1,train,NCT00562978
temporal,2,inner,1,train,NCT00444678
temporal,2,inner,1,train,NCT00463060
temporal,2,inner,1,train,NCT00942825
temporal,2,inner,1,train,NCT00368355
temporal,2,inner,1,train,NCT00921115
temporal,2,inner,1,train,NCT00742625
temporal,2,inner,1,train,NCT00847015
temporal,2,inner,1,train,NCT00459108
temporal,2,inner,1,train,NCT00118144
temporal,2,inner,1,train,NCT00238121
temporal,2,inner,1,train,NCT00790855
temporal,2,inner,1,train,NCT00579826
temporal,2,inner,1,train,NCT00885755
temporal,2,inner,1,train,NCT00924326
temporal,2,inner,1,train,NCT00824746
temporal,2,inner,1,train,NCT00499343
temporal,2,inner,1,train,NCT00796549
temporal,2,inner,1,train,NCT00438880
temporal,2,inner,1,train,NCT01095094
temporal,2,inner,1,train,NCT00813293
temporal,2,inner,1,train,NCT00661193
temporal,2,inner,1,train,NCT00039130
temporal,2,inner,1,train,NCT00537381
temporal,2,inner,1,train,NCT00775593
temporal,2,inner,1,train,NCT00117351
temporal,2,inner,1,train,NCT00459875
temporal,2,inner,1,train,NCT00309842
temporal,2,inner,1,train,NCT00057837
temporal,2,inner,1,train,NCT00427557
temporal,2,inner,1,train,NCT00323869
temporal,2,inner,1,train,NCT00432172
temporal,2,inner,1,train,NCT00890656
temporal,2,inner,1,train,NCT00066677
temporal,2,inner,1,train,NCT00633594
temporal,2,inner,1,train,NCT00398086
temporal,2,inner,1,train,NCT00129376
temporal,2,inner,1,train,NCT00826241
temporal,2,inner,1,train,NCT00517595
temporal,2,inner,1,train,NCT00219557
temporal,2,inner,1,train,NCT00875667
temporal,2,inner,1,train,NCT00473512
temporal,2,inner,1,train,NCT00369681
temporal,2,inner,1,train,NCT00778830
temporal,2,inner,1,train,NCT00372619
temporal,2,inner,1,train,NCT00411671
temporal,2,inner,1,train,NCT00887575
temporal,2,inner,1,train,NCT00900757
temporal,2,inner,1,train,NCT00124657
temporal,2,inner,1,train,NCT00711828
temporal,2,inner,1,train,NCT00113230
temporal,2,inner,1,train,NCT00545792
temporal,2,inner,1,train,NCT01203267
temporal,2,inner,1,train,NCT00493467
temporal,2,inner,1,train,NCT01131078
temporal,2,inner,1,train,NCT00468585
temporal,2,inner,1,train,NCT00737243
temporal,2,inner,1,train,NCT00201240
temporal,2,inner,1,train,NCT00862784
temporal,2,inner,1,train,NCT00457743
temporal,2,inner,1,train,NCT00815308
temporal,2,inner,1,train,NCT00244985
temporal,2,inner,1,train,NCT00288015
temporal,2,inner,1,train,NCT01698879
temporal,2,inner,1,train,NCT00959647
temporal,2,inner,1,train,NCT01004250
temporal,2,inner,1,train,NCT00986674
temporal,2,inner,1,train,NCT00038610
temporal,2,inner,1,train,NCT00881751
temporal,2,inner,1,train,NCT00800839
temporal,2,inner,1,train,NCT00517829
temporal,2,inner,1,train,NCT00537095
temporal,2,inner,1,train,NCT01534637
temporal,2,inner,1,train,NCT00532129
temporal,2,inner,1,train,NCT00553202
temporal,2,inner,1,train,NCT00515073
temporal,2,inner,1,train,NCT00709761
temporal,2,inner,1,train,NCT00378703
temporal,2,inner,1,train,NCT00821327
temporal,2,inner,1,train,NCT00179673
temporal,2,inner,1,train,NCT00516841
temporal,2,inner,1,train,NCT00112827
temporal,2,inner,1,train,NCT00081861
temporal,2,inner,1,train,NCT00318370
temporal,2,inner,1,train,NCT00284154
temporal,2,inner,1,train,NCT00861913
temporal,2,inner,1,train,NCT00462423
temporal,2,inner,1,train,NCT00068380
temporal,2,inner,1,train,NCT00705250
temporal,2,inner,1,train,NCT00905060
temporal,2,inner,1,train,NCT00112489
temporal,2,inner,1,train,NCT00439517
temporal,2,inner,1,train,NCT00096018
temporal,2,inner,1,train,NCT00599313
temporal,2,inner,1,train,NCT00617409
temporal,2,inner,1,train,NCT01020006
temporal,2,inner,1,train,NCT00867087
temporal,2,inner,1,train,NCT00332163
temporal,2,inner,1,train,NCT00179309
temporal,2,inner,1,train,NCT00114140
temporal,2,inner,1,train,NCT00551460
temporal,2,inner,1,train,NCT00992225
temporal,2,inner,1,train,NCT00550615
temporal,2,inner,1,train,NCT00047879
temporal,2,inner,1,train,NCT00344773
temporal,2,inner,1,train,NCT00814788
temporal,2,inner,1,train,NCT00580333
temporal,2,inner,1,train,NCT00866047
temporal,2,inner,1,train,NCT00357149
temporal,2,inner,1,train,NCT00796978
temporal,2,inner,1,train,NCT00412243
temporal,2,inner,1,train,NCT00436566
temporal,2,inner,1,train,NCT00324870
temporal,2,inner,1,train,NCT00727441
temporal,2,inner,1,train,NCT00096941
temporal,2,inner,1,train,NCT01016769
temporal,2,inner,1,train,NCT00483405
temporal,2,inner,1,train,NCT00911859
temporal,2,inner,1,train,NCT00465179
temporal,2,inner,1,train,NCT00512096
temporal,2,inner,1,train,NCT00125359
temporal,2,inner,1,train,NCT00558896
temporal,2,inner,1,train,NCT00879359
temporal,2,inner,1,train,NCT00864032
temporal,2,inner,1,train,NCT00469898
temporal,2,inner,1,train,NCT00381706
temporal,2,inner,1,train,NCT00234052
temporal,2,inner,1,train,NCT00383149
temporal,2,inner,1,train,NCT00193609
temporal,2,inner,1,train,NCT00529763
temporal,2,inner,1,train,NCT00612716
temporal,2,inner,1,train,NCT00470704
temporal,2,inner,1,train,NCT00520936
temporal,2,inner,1,train,NCT00423293
temporal,2,inner,1,train,NCT00524121
temporal,2,inner,1,train,NCT00413283
temporal,2,inner,1,train,NCT00023673
temporal,2,inner,1,train,NCT00432094
temporal,2,inner,1,train,NCT00821886
temporal,2,inner,1,train,NCT00072566
temporal,2,inner,1,train,NCT00798720
temporal,2,inner,1,train,NCT00784303
temporal,2,inner,1,train,NCT00062010
temporal,2,inner,1,train,NCT00242762
temporal,2,inner,1,train,NCT00003270
temporal,2,inner,1,train,NCT00820170
temporal,2,inner,1,train,NCT00045110
temporal,2,inner,1,train,NCT00741260
temporal,2,inner,1,train,NCT00258362
temporal,2,inner,1,train,NCT00612586
temporal,2,inner,1,train,NCT00305682
temporal,2,inner,1,train,NCT00632359
temporal,2,inner,1,train,NCT00473746
temporal,2,inner,1,train,NCT00700882
temporal,2,inner,1,train,NCT00126503
temporal,2,inner,1,train,NCT00794950
temporal,2,inner,1,train,NCT00642018
temporal,2,inner,1,train,NCT00243191
temporal,2,inner,1,train,NCT00183885
temporal,2,inner,1,train,NCT00699491
temporal,2,inner,1,train,NCT00652366
temporal,2,inner,1,train,NCT00058422
temporal,2,inner,1,train,NCT00281957
temporal,2,inner,1,train,NCT00535873
temporal,2,inner,1,train,NCT00346645
temporal,2,inner,1,train,NCT01246557
temporal,2,inner,1,train,NCT00314262
temporal,2,inner,1,train,NCT00710970
temporal,2,inner,1,train,NCT00408070
temporal,2,inner,1,train,NCT00952731
temporal,2,inner,1,train,NCT00454805
temporal,2,inner,1,train,NCT00717756
temporal,2,inner,1,train,NCT00822120
temporal,2,inner,1,train,NCT00063154
temporal,2,inner,1,train,NCT00245102
temporal,2,inner,1,train,NCT00467142
temporal,2,inner,1,train,NCT00103194
temporal,2,inner,1,train,NCT00788957
temporal,2,inner,1,train,NCT00940342
temporal,2,inner,1,train,NCT00942877
temporal,2,inner,1,train,NCT00376961
temporal,2,inner,1,train,NCT00089635
temporal,2,inner,1,train,NCT01027910
temporal,2,inner,1,train,NCT00253370
temporal,2,inner,1,train,NCT00410813
temporal,2,inner,1,train,NCT00439270
temporal,2,inner,1,train,NCT00400569
temporal,2,inner,1,train,NCT00374868
temporal,2,inner,1,train,NCT00095680
temporal,2,inner,1,train,NCT00094835
temporal,2,inner,1,train,NCT00534417
temporal,2,inner,1,train,NCT00134082
temporal,2,inner,1,train,NCT00900627
temporal,2,inner,1,train,NCT00408603
temporal,2,inner,1,train,NCT00130442
temporal,2,inner,1,train,NCT00003631
temporal,2,inner,1,train,NCT00599170
temporal,2,inner,1,train,NCT00495170
temporal,2,inner,1,train,NCT00679341
temporal,2,inner,1,train,NCT00364286
temporal,2,inner,1,train,NCT00510653
temporal,2,inner,1,train,NCT00002601
temporal,2,inner,1,validation,NCT01051557
temporal,2,inner,1,validation,NCT01274351
temporal,2,inner,1,validation,NCT01087970
temporal,2,inner,1,validation,NCT01350245
temporal,2,inner,1,validation,NCT00940316
temporal,2,inner,1,validation,NCT01058655
temporal,2,inner,1,validation,NCT01146795
temporal,2,inner,1,validation,NCT01660711
temporal,2,inner,1,validation,NCT01532687
temporal,2,inner,1,validation,NCT01126736
temporal,2,inner,1,validation,NCT01462695
temporal,2,inner,1,validation,NCT01750281
temporal,2,inner,1,validation,NCT01611259
temporal,2,inner,1,validation,NCT01418742
temporal,2,inner,1,validation,NCT01057589
temporal,2,inner,1,validation,NCT01492088
temporal,2,inner,1,validation,NCT01262820
temporal,2,inner,1,validation,NCT01664182
temporal,2,inner,1,validation,NCT00669162
temporal,2,inner,1,validation,NCT02597322
temporal,2,inner,1,validation,NCT01211483
temporal,2,inner,1,validation,NCT01014351
temporal,2,inner,1,validation,NCT01216683
temporal,2,inner,1,validation,NCT01256398
temporal,2,inner,1,validation,NCT01174238
temporal,2,inner,1,validation,NCT01136733
temporal,2,inner,1,validation,NCT01505413
temporal,2,inner,1,validation,NCT01305213
temporal,2,inner,1,validation,NCT01451515
temporal,2,inner,1,validation,NCT01646125
temporal,2,inner,1,validation,NCT01264705
temporal,2,inner,1,validation,NCT01348919
temporal,2,inner,1,validation,NCT01133665
temporal,2,inner,1,validation,NCT01310036
temporal,2,inner,1,validation,NCT01124734
temporal,2,inner,1,validation,NCT01246986
temporal,2,inner,1,validation,NCT01332266
temporal,2,inner,1,validation,NCT01340430
temporal,2,inner,1,validation,NCT01091428
temporal,2,inner,1,validation,NCT01397825
temporal,2,inner,1,validation,NCT01232452
temporal,2,inner,1,validation,NCT01111825
temporal,2,inner,1,validation,NCT01313078
temporal,2,inner,1,validation,NCT01763710
temporal,2,inner,1,validation,NCT01045460
temporal,2,inner,1,validation,NCT01298570
temporal,2,inner,1,validation,NCT00329641
temporal,2,inner,1,validation,NCT01633541
temporal,2,inner,1,validation,NCT01108341
temporal,2,inner,1,validation,NCT01256359
temporal,2,inner,1,validation,NCT01421017
temporal,2,inner,1,validation,NCT01498289
temporal,2,inner,1,validation,NCT01165021
temporal,2,inner,1,validation,NCT01460940
temporal,2,inner,1,validation,NCT01530997
temporal,2,inner,1,validation,NCT01554397
temporal,2,inner,1,validation,NCT01470248
temporal,2,inner,1,validation,NCT00994123
temporal,2,inner,1,validation,NCT01114555
temporal,2,inner,1,validation,NCT01373294
temporal,2,inner,1,validation,NCT01458366
temporal,2,inner,1,validation,NCT01621880
temporal,2,inner,1,validation,NCT01665768
temporal,2,inner,1,validation,NCT01423604
temporal,2,inner,1,validation,NCT01431209
temporal,2,inner,1,validation,NCT01427933
temporal,2,inner,1,validation,NCT01325428
temporal,2,inner,1,validation,NCT00828009
temporal,2,inner,1,validation,NCT01207492
temporal,2,inner,1,validation,NCT01468532
temporal,2,inner,1,validation,NCT01388647
temporal,2,inner,1,validation,NCT01118026
temporal,2,inner,1,validation,NCT01643668
temporal,2,inner,1,validation,NCT01351623
temporal,2,inner,1,validation,NCT01449279
temporal,2,inner,1,validation,NCT01593254
temporal,2,inner,1,validation,NCT01495247
temporal,2,inner,1,validation,NCT01248962
temporal,2,inner,1,validation,NCT01074970
temporal,2,inner,1,validation,NCT01671319
temporal,2,inner,1,validation,NCT01091103
temporal,2,inner,1,validation,NCT01701986
temporal,2,inner,1,validation,NCT01250119
temporal,2,inner,1,validation,NCT01535924
temporal,2,inner,1,validation,NCT01111461
temporal,2,inner,1,validation,NCT01068769
temporal,2,inner,1,validation,NCT01279694
temporal,2,inner,1,validation,NCT01593020
temporal,2,inner,1,validation,NCT01076231
temporal,2,inner,1,validation,NCT01469546
temporal,2,inner,1,validation,NCT01125176
temporal,2,inner,1,validation,NCT01138046
temporal,2,inner,1,validation,NCT01057017
temporal,2,inner,1,validation,NCT01051570
temporal,2,inner,1,validation,NCT01083641
temporal,2,inner,1,validation,NCT01197560
temporal,2,inner,1,validation,NCT01576588
temporal,2,inner,1,validation,NCT01776307
unseen_target_disease_pair,0,outer,0,train,NCT00108953
unseen_target_disease_pair,0,outer,0,train,NCT02434081
unseen_target_disease_pair,0,outer,0,train,NCT01051557
unseen_target_disease_pair,0,outer,0,train,NCT01935934
unseen_target_disease_pair,0,outer,0,train,NCT00111839
unseen_target_disease_pair,0,outer,0,train,NCT00176605
unseen_target_disease_pair,0,outer,0,train,NCT00611351
